4298 4298,3098,4624,4449,4478,2169,2438,761,4735,5049,1487,4875,2856,2082,4078,3004,3133,2571,2495,404,2678,5221,341,2602,5264,3623,6122,2147,5657,9504,2737,4650,2196,476,1374,965,5393,5685,2625,4219,998,4265,3936,4584,315,129,5172,4264,4622,4187,3785,4932,4480,501,4491,3607,1740,4407,5068,3269,219,5030,6074,7922,2928,4496,4490,2443,6317,792,1887,8234,2786,3339,4931,3608,5259,9526,3262,739,233,3198,7098,4997,176,3842,8337,2710,2971,1985,202,2565,4081,1063,2248,634,3118,3124,5255,1349,714,3666,5412,5185,685,6742,3928,3943,4308,4042,2076,5428,6186,9113,168,79,4713,3302,3985,7617,2027,2380,4348,1941,2508,6528,3930,4916,5914,3828,5063,5599,5884,4352,141,3627,3964,4880,4856,8977,1590,57,5903,1764,5011,2708,4275,2418,1143,2600,3371,1239,6077,3593,3025,7396,10185,3549,8085,940,855,7436,3438,3773,5740,4689,4917,3706,4929,2244,2071,2148,4338,2520,5074,1884,5987,8788,9466,5473,1960,1083,9945,5584,5745,9191,96,3300,5676,10196,3809,956,10223,1161,4076,4832,6774,1233,4854,7769
4295 4295,4442,5137,68,5045,2889,111,6879,2815,1000,2355,1065,3581,664,4192,4991,2557,3652,803,6590,5567,3850,205,1658,2516,4200,1950,371,3975,561,1993,188,995,5506,2412,2495,115,3099,1418,2512,7444,4216,2529,14,1544,4342,520,2040,2416,2253,4815,3199,6367,4034,7426,3873,6331,4300,1292,2452,5346,3777,4420,3391,2617,1055,1274,5945,375,1394,2776,3354,2114,476,5091,2989,4219,1857,2750,5924,7648,393,878,315,4497,3490,4573,3453,2698,2606,1357,88,161,1110,5204,5546,2800,1986,4561,4187,4436,1001,1047,3560,1273,8911,4480,5700,501,4491,269,1196,867,3908,2228,5068,3269,1417,556,283,6074,4256,1443,6030,1511,5429,2928,4496,6917,3489,2443,9420,3114,128,3858,3830,4404,3122,2786,3339,3608,2241,5681,5259,5705,8270,4669,3262,3561,3407,739,233,2521,3198,446,4997,4984,1226,8157,4839,390,3601,3313,2710,8337,2971,3600,3609,3220,3795,464,2139,4226,4528,3441,7527,4081,1280,5217,3402,133,2932,7389,5107,5268,4869,7821,5400,6847,3567,1513,5188,3962,4208,6321,5290,5719,7012,3369,5150
4294 4294,10154,1518,8223,9680,4760,3535,1346,3335,3820,1443,5241,4839,1949,4656,6519,5439,6314,5145,3809,1382,6999,4212,5408,1626,6350,3692,940,6997,4386,3463,5745,4626,6085,5797,5757,5306,6093,6185,385,6510,1145,3382,1643,2177,3848,1174,3337,1039,9391,8012,4983,2222,5098,3929,1035,7954,2095,6366,6520,5305,126,6018,1750,4633,6481,1139,3712,3511,270,8407,6278,5437,7199,5416,7181,5046,8611,8010,5753,5234,2586,8802,483,3796,3517,3306,3392,1432,3771,959,7120,6827,2788,2594,8695,612,1472,4729,5869,3639,7424,140,9745,716,5680,9930,1178,4958,6351,3443,1867,402,312,8069,2978,5404,8045,4883,1102,1016,9200,722,7521,5349,5211,238,8146,5527,6064,8104,1692,5158,1426,6580,6158,1860,9817,4306,5192,1481,7452,120,2038,7115,5307,6213,3543,5606,8125,7642,7943,7249,5132,8614,7420,5041,2426,5223,9505,2287,6902,689,9177,1668,1168,947,4494,6068,643,436,3166,2653,1040,718,819,10049,1449,567,8428,6700,5540,5387,4392,4202,8327,8568,7152,6276,524,7881,4165,8142,351,3622,1424,6349,425,4364,6312
4297 4297,9254,6799,9754,4506,3384,892,9818,8254,9321,3850,6691,1790,3748,4721,9020,8824,2283,10219,2613,8295,8264,1456,3822,1798,5443,1359,8029,4085,3310,5343,10063,3650,1160,4231,8924,4851,8095,10269,858,3560,8911,5030,4256,3114,2327,3858,4404,3122,2786,5152,2241,5259,5705,5625,4669,3262,9919,3407,739,233,645,7098,4997,4984,4374,176,4839,10061,6757,3327,3609,3795,464,2139,4226,3220,4528,3441,1280,7389,5107,2489,2480,634,3118,3124,5255,1349,714,4308,2789,1973,2588,2246,1961,1968,5350,4320,4042,2076,5428,7118,2259,9409,3890,8693,6186,9113,5439,6519,4656,4713,1974,3985,2380,3684,7844,5145,3760,10211,6188,2463,2508,8970,847,3768,8070,56,1148,3930,4212,2948,3253,9883,3716,5063,7592,5408,5729,3779,4352,2770,962,10223,240,6565,2202,5531,1590,2511,1580,8445,5011,9501,1819,321,4411,2240,8023,3707,4275,3154,6077,3371,1239,3564,3593,8746,10185,3549,940,8085,7743,3692,9001,8618,7268,7606,4689,2145,4929,2244,5551,2071,5352,2148,4338,8039,9411,4196,7698,7962,5074,9368,1884,8575,3463,4386,975
4296 4296,5388,4516,4398,2263,1319,550,2218,2311,2342,880,966,5463,72,2379,6341,5657,585,4085,6156,4519,4415,5122,399,6753,4433,5092,1471,3425,5607,1172,2651,4573,1408,5377,9216,2830,1978,4329,1740,7417,4407,3269,5030,6986,4507,5450,6141,3830,2622,2786,1327,1009,6873,5681,5259,5705,3561,233,667,645,3198,446,4997,4984,1226,8157,4374,4839,3293,7837,6596,2725,5031,3331,3698,2854,5217,3402,133,2932,6294,6560,1258,2302,260,106,3861,672,5107,7775,7790,5351,2207,1349,714,3476,685,3666,5412,6742,3928,3943,5185,2789,1973,2588,2246,1961,1968,5350,4320,4042,2076,5428,608,2764,5583,8180,7828,7118,2259,9409,3890,8693,5439,6519,4656,9605,6314,1974,8463,2027,2380,4373,5145,9712,10211,6365,1941,5202,2508,7823,3152,8366,3994,5500,6528,1458,5666,4682,56,6384,4212,5914,75,3189,4580,9883,3253,3828,4781,4630,7592,5408,5729,5238,2415,3627,3881,3029,3580,4352,3964,6244,1356,2477,4856,2770,240,6565,57,5903,5273,6740,1590,1764,1580,1819,9501,8023,3707,2418,1964,2240,8147,2744,7873,3154,2694
4291 4291,3581,872,308,1296,3229,4065,2044,2147,1510,1801,377,996,2977,858,1413,3560,8911,1731,3269,283,3858,2786,1327,3339,2999,5152,3608,739,233,2521,645,3198,4997,3220,3609,3795,464,2139,4226,4528,3441,1258,1931,4399,3118,5255,634,3124,1349,714,3048,685,3666,5412,5185,6742,3928,3943,2789,1973,2588,1968,2246,1961,4042,2076,5428,4713,1974,3985,2027,2380,3684,623,1941,2508,6528,3924,172,3768,1148,56,5207,2948,3716,4352,3779,57,5903,5011,4856,2770,4880,2511,1590,1764,1580,4411,6077,2418,251,2240,3564,4044,3154,3371,3593,8085,7436,8746,8747,3549,7743,855,3438,3773,3692,2145,4973,4689,4917,3706,4338,2244,2071,2148,2520,5074,4196,1884,5987,5473,5584,572,1960,1083,5745,96,1875,3745,8570,3969,2429,8598,949,4185,1233,4696,7769,832,4854,1171,2595,216,564,1754,4596,4857,1023,941,2896,4333,3836,1022,2023,1092,3648,4546,1606,5651,2424,4742,5094,1113,1532,1835,8,3942,9016,2281,909,1581,1649,1616,1114,1680,4384,1748,1726,3347,933,1425,1635,1803,2055,2322,2321,2326,2325
4290 4290,1418,8527,2044,174,4599,7112,4932,3560,6435,4256,1443,2928,4507,3858,9358,8270,4652,4669,739,233,4997,1226,6148,6608,4658,5442,6061,5111,4081,8964,5268,4869,3369,5188,7821,6847,3567,1513,7174,4208,3962,6321,5400,5290,5719,7012,5150,8738,8375,8606,6632,3118,5255,634,3124,1349,714,4042,2076,5428,608,7985,4713,9605,3985,2380,4373,4348,6188,8970,9782,7823,2508,1852,1148,4916,3032,6225,4636,4570,5228,5729,1757,2514,4352,6244,1356,3580,4188,8821,1590,3707,5531,6543,2708,5273,6740,57,5903,3371,7873,3025,7743,7826,8085,6050,3549,4917,7724,4338,2244,7725,5551,9681,7734,7001,8039,9411,2520,1884,7962,8216,5074,3463,4386,5987,5473,1083,9862,5584,96,9275,8213,4734,6359,6350,8240,5788,9799,74,4832,6774,1233,5797,7769,4854,5757,7803,216,1875,3530,7772,5313,7677,4435,4596,338,1023,941,385,4481,2896,8038,1022,6997,4333,2023,1092,1088,3493,7751,4766,8871,8904,7505,1532,5759,5094,1835,5660,9268,6573,2281,909,1643,1649,6857,1726,1448,6498,1803,1601,2177,8506,1425,2055,2322,2321,2326
4293 4293,8911,3858,3339,739,645,4528,3220,3795,464,4226,3441,3609,2139,634,3118,3124,4338,5255,1973,2588,1968,1961,2246,2789,4713,1974,3985,3684,1171,2429,3768,56,3716,2511,3779,2770,3564,1580,1606,4411,8085,2424,2240,3593,3371,3745,2281,3154,8746,2145,4185,9391,3549,3836,7743,98,3692,7769,4917,10147,2244,4196,2148,2071,1884,2023,5473,1960,572,1083,8570,3969,2594,832,4854,2539,1093,4596,7740,3648,5084,5382,1835,3747,3942,152,2662,7733,1581,1602,1616,4384,1680,636,1726,3347,1635,933,1601,2055,2324,2322,2321,2326,2325,2328,64,2319,1262,3395,1463,1039,4918,3633,8591,3554,2053,1972,1969,4595,3492,3511,5513,4002,3157,3358,5140,2867,1942,8522,6444,2291,4284,7405,2841,2083,1594,7862,1920,4673,2258,3812,1085,2542,7905,2273,1330,2459,1637,4617,2006,5511,2173,1126,653,2706,2891,1785,8611,3427,1008,2449,1579,3378,3192,1664,483,1112,2272,3892,3436,3796,1618,8048,1430,3521,8044,7741,1710,8047,4145,3356,8045,3488,6408,1195,7220,1558,468,3815,3403,8748,2788,3771,3638,5417,4059,2275,2097
4292 4292,2967,8911,1887,3858,3339,739,645,4528,3220,3795,464,4226,3441,3609,2139,1063,2248,3118,634,3124,5255,1973,1968,1961,2588,2246,2789,4713,1974,3985,3684,1171,2429,3768,2907,56,3716,3779,2511,2770,3564,4411,1580,1606,2424,2240,8085,3593,3371,3745,385,2281,3154,8746,4185,2145,3836,7743,98,3549,3692,4338,4917,2244,4196,2148,2071,1884,2023,1960,572,5473,1083,8570,3969,7769,832,4854,2539,1093,4596,3648,7740,5084,5382,1835,3747,3942,152,2662,1581,7733,1602,4384,1616,1680,636,1726,1635,3347,933,3362,1601,2324,2055,2322,2321,2326,2325,2328,64,2319,1262,9391,1463,3395,1039,3633,2317,4918,3554,8591,2053,10147,1969,1972,3511,3492,5513,3358,5140,4002,3157,2867,1942,2594,8522,6444,2291,4284,7405,2841,1594,2083,7862,4673,1920,3812,2542,1085,2273,7905,1330,1637,2459,4617,2006,2173,5511,653,1126,2706,2891,1785,8611,3427,1008,4595,2449,3432,3378,1579,3192,1664,1112,483,2272,3892,3796,3436,8048,1618,1430,8044,1710,7741,3521,8045,4145,1195,3356,6408,3488,7220,1558,468,3815,8748,2788
10168 10168,10104,9873,8225,9905,8775,7989,2008,9854,10287,2250,10148,8640,9615,627,9243,6381,8694,10290,10113,8207,9974,9197,8546,7520,5973,9056,8072,3507,10246,10237,10135,9678,10224,2777,9055,1473,2968,2677,7460,9744,10280,8280,6580,3853,10270,10308,7901,6576,9828,4206,10188,4924,6902,9430,7744,4127,9853,7615,992,4473,1043,8993,5167,1482,10206,8200,5528,9953,9668,10265,6265,8645,8571,9842,10152,9318,8799,8986,7458,7252,9304,3499,8164,10029,9478,9202,9702,9771,8675,27,10217,7731,3505,7288,10074,3071,6311,10165,9366,9921,10191,272,9269,6032,9057,7377,9589,8595,9696,10114,9527,2801,9529,9254,925,9444,10216,10169,6424,10015,7833,603,7952,8661,7781,10234,8987,9278,6242,10127,3380,5809,7083,5693,7082,8966,4232,2567,10214,9536,9049,2868,10213,9834,8473,9052,9303,9404,9716,8544,10245,5724,9385,4935,10090,1127,10177,9087,4895,3810,3050,2659,8743,7005,562,9175,9552,9176,91,6627,9840,5503,10263,6922,9874,9003,5465,9856,10181,8631,10125,10179,10128,9080,5008,10232,5801,9940,6040,9700,10163,9022,10199,9835,10284,8305,9683,10003,9540
7260 7260,1361,827,3318,6073,7417,4805,3561,667,4984,4411,5500,2207,7790,7775,7740,5351,3476,4320,5350,9883,8023,3069,8002,2694,8147,1872,2744,6077,5740,3055,5796,5966,9368,5352,7001,7962,8058,1884,5987,8078,9862,3934,1659,8213,6048,6286,5115,2387,1343,6381,633,6093,3747,5665,5651,6307,6471,7477,427,3796,9738,1116,1411,8048,5993,6436,1234,8044,7599,9018,6329,6330,4465,7759,953,8189,8097,4749,6147,2317,5848,5128,3989,9928,3774,5965,5798,7977,7011,5513,4979,2867,2365,1224,8012,5368,4830,2917,5978,6589,5759,1880,7259,8045,3126,256,7866,1345,4033,7911,5487,2451,1187,2891,1002,3972,6278,6507,7752,8047,3112,2449,8010,8802,1324,408,2163,5800,5870,5486,2335,2264,3265,6408,5417,3399,9597,6245,5864,5166,5491,7830,5834,1967,2828,3447,5854,5922,5923,5869,5956,4795,5703,4898,4098,10302,5680,5867,852,1044,6283,5140,10308,9771,7465,5511,8731,238,4494,7462,4643,2478,5167,8146,5849,8371,5041,6996,2297,2784,9954,10278,7528,6385,6580,4097,5414,2466,9713,3556,1739,1614,9770,7853,10292,5081,6130,3200,7708
4749 4749,2358,2999,3561,1931,4399,5500,2207,7790,7775,5351,1872,6048,5115,5207,8023,8147,4044,8746,7740,8747,8725,5740,6286,5796,4973,3055,2387,5352,4857,8078,1884,5987,3934,1659,6439,2917,5212,5665,3349,1088,4742,5978,5759,4830,5399,9233,5487,1411,5993,3892,7759,8097,5939,6147,5378,5798,7498,2451,5128,126,3554,3511,4979,2365,5513,5417,4730,2867,6343,1245,1880,4898,5703,7492,3126,3236,5680,2891,3536,1646,2449,3796,2865,8146,8048,5800,4958,8044,2163,5318,5936,5486,5140,8748,3837,3788,2297,3846,2264,6408,6580,289,7497,6576,4364,1224,3265,7830,5864,5834,5491,5166,5854,5922,5923,3447,5167,5943,7960,9753,5694,3730,8045,5291,386,5511,403,5161,8047,4643,5849,6385,5041,3113,5414,4097,4746,5081,2466,5510,7968,6130,7529,3200,3098,8142,6089,5387,6192,5307,3484,6789,971,5606,4921,6855,4910,2963,5434,2390,7943,4683,5240,2410,5016,3208,4941,4913,2468,44,2349,6921,9621,2587,6364,2949,5827,8024,5829,3161,841,416,3986,8168,1216,734,7881,6629,7770,8144,8204,5006,6515,363,7534,5474,5881,4479,5875
4748 4748,4794,5938,5742,5247,5995,5634,6642,6724,447,6791,5296,1889,5686,9311,5199,5256,283,3122,8868,2369,9358,394,5259,5705,8270,9526,3262,3407,1226,230,59,8964,7072,5107,5268,4869,3369,5188,7821,6847,3567,1513,4208,3962,6321,5400,5290,5719,7012,5150,608,4373,9605,5523,7897,4203,8970,7174,7823,1852,1813,4636,6225,962,6244,1356,321,4188,3707,6543,8445,7743,7826,5032,6050,4689,7725,5352,5551,7734,7001,2520,5074,7962,8216,3463,4386,5584,9862,9275,8822,8213,8393,7724,3032,10223,8598,949,141,74,9060,6774,4574,5757,212,7803,4570,4973,3530,9681,4874,7772,5313,10309,1667,4435,7677,2331,6028,338,4649,4481,6997,4934,7751,1088,8500,3493,9974,568,7122,5660,9268,475,1448,7993,6857,5088,8506,2177,8745,236,627,6975,3633,8097,945,6985,8725,1174,8189,162,3395,5128,5378,5481,6037,7977,1926,9928,7649,7847,3157,8012,4983,8308,8240,8932,9855,8596,2525,4766,898,5687,427,9658,7011,9308,9292,8842,8672,2317,9839,5978,126,8597,7126,3947,3705,3812,8980,5759,6266,6366,9056,1583,137,9758,6043
4743 4743,6074,6986,3323,1009,3262,3561,667,1226,8157,176,2302,260,106,3861,672,7790,5351,2207,3476,608,9605,2764,8180,5583,8463,7828,6186,9113,7775,4373,7823,8366,5500,3930,5914,5063,6244,1356,8023,3707,4275,2694,8147,2744,7873,1872,1239,7743,8256,7826,6050,5303,5740,3055,6286,5796,5966,7724,4929,6866,7725,7734,5352,7001,7832,8216,8575,1884,5987,5473,9945,9862,5584,8078,96,9275,3934,5726,1659,9017,7928,6048,5115,7518,7937,6774,5757,7803,1343,6394,2387,9681,7772,7677,338,7929,8294,5665,7740,1088,7505,6342,3493,4766,5808,8871,5002,5660,5373,7477,1116,1411,8050,6498,6857,5993,2177,8506,6436,4534,236,8129,7599,627,6975,7764,3633,945,4382,4465,8097,162,8189,953,8784,4749,6147,5848,5378,5128,3989,5481,7977,3774,5798,6723,4979,6233,8870,4002,7503,7649,2365,6266,2867,7847,8793,4983,8308,2222,2132,5687,8980,9042,9658,8550,5965,8875,1234,6746,8672,5978,4830,3947,6589,1880,7259,5759,7492,9195,137,3791,6043,3126,256,2136,7571,7866,1345,3747,6018,5513,1002,7759,2891,3108,5487,8407,3972
4742 4742,1160,8095,2999,3327,3782,8070,6757,3349,1931,4044,5207,4399,847,1056,6565,8725,8746,8747,4973,5011,8023,3707,4275,4857,8598,5524,6467,5212,3341,5665,3965,5399,4643,6573,2281,3892,5939,3730,6147,5864,8016,7498,8506,5378,4749,3554,126,4730,3164,3916,3081,4830,8105,1758,7492,4898,98,8195,6283,2539,5936,6291,5511,6385,4958,3712,386,8748,6408,7448,8719,5870,7497,6789,289,6855,7374,7114,3358,7918,5943,7960,4795,5251,3849,436,5140,5084,2036,7529,7246,3815,6089,6913,8576,8144,5881,5606,4539,5434,4322,2576,4,2587,1756,1265,2339,7534,9233,2575,4179,3471,5464,7881,2214,9672,2389,6145,4797,4936,1651,4479,5474,5875,6899,2094,3576,8255,5476,5514,6119,5198,5436,4942,4872,5921,3790,6756,3897,6203,200,5497,8429,2895,8631,3045,8363,4013,3440,3247,54,4714,6411,4940,7672,1317,1199,8669,3292,5791,2866,5873,6751,772,2939,3377,5861,8260,4563,1850,5951,4765,3840,5856,1899,164,1715,5121,4357,3104,4237,3082,3455,6629,7935,7991,5415,8481,3342,8510,4966,1457,4397,4972,3100,6517,428,5792,7159
4741 4741,5878,6972,1933,8979,3224,9480,9098,5068,8234,8302,9188,667,176,7425,7711,8453,8831,9767,4267,3476,6186,9113,8757,9993,8682,8369,10197,3930,5063,7575,4275,6859,2694,9378,5054,2744,1239,4929,8948,5966,9117,10277,8640,9615,9017,7001,4338,8405,9095,9368,5473,96,9945,1056,1093,141,10157,1343,7769,9681,338,4481,8294,7505,8588,5002,7483,5373,1116,7477,9016,6498,6436,8745,9103,953,9295,9186,8784,6147,3337,256,5848,9391,5798,3989,3774,5965,6723,3791,4002,6233,10147,7503,6266,2222,6394,568,1234,1113,8755,8889,9209,3947,8793,9338,152,8519,3747,1345,6018,10023,8540,1002,6161,3972,9451,3686,9094,1324,9410,7245,408,5800,7876,7207,10237,5870,8778,289,3983,2335,9213,6123,5594,8267,5864,7447,6245,8035,5834,8152,612,7487,5854,5922,5923,297,5869,6710,7804,782,7688,8100,8266,6024,8314,7699,8028,6782,8856,9758,3634,8991,10060,9374,3630,5867,2844,5777,9571,6504,931,1867,8069,4424,1015,6206,6511,2468,9671,9732,7465,8454,4692,5211,5849,801,9152,2784,9005,6449,1614,5154,1739,1965,10278,10153,8011
4740 4740,6165,8349,5657,5068,5450,3262,176,3698,2725,2854,3331,5031,6186,9113,6719,10198,3680,3930,5063,5238,3881,4275,1239,5032,4546,4929,3706,5473,9945,96,5977,6394,2595,3437,1093,338,8294,7505,5373,6498,3931,3633,945,953,5798,5128,6723,6233,4002,7503,6266,8793,4983,2222,6710,5397,3812,152,3791,256,10060,2662,3108,5263,2706,9094,3427,1549,9410,4595,7245,5800,5557,7918,6123,289,5594,3864,3983,8267,2788,7447,5864,3589,5166,5834,3639,5269,297,4729,8231,6024,782,7804,8266,7688,8100,7699,8314,8028,6782,7126,8050,9758,3634,9930,6000,8991,625,7721,3630,9903,6504,1867,3788,6511,3536,1102,7465,6925,8454,4692,5549,4494,5211,801,2784,6449,1444,3556,6755,2039,7591,5844,2316,3665,4180,8576,5100,7529,7114,7374,2478,7225,4484,3591,7452,7068,6213,7382,692,9334,6789,30,6855,8803,7117,4683,2963,5434,8098,7107,9406,7128,4941,7642,7933,5621,8327,8286,9853,7566,2844,9612,1015,4,7768,8183,6343,6288,4136,4193,643,10281,7313,8397,3166,4245,6509,4396,3031,9581,1980,3793,9817,2458,2591,4702,6279
4747 4747,5645,7026,1042,3462,6318,2832,2340,5700,2443,2999,5152,5705,3198,4839,1931,4399,5107,685,5185,6742,3928,3666,5412,3943,4656,6519,5439,6314,2027,5145,1941,6528,5207,4212,2948,5408,1764,4856,57,5903,2418,4044,8746,3692,7436,940,8747,855,3773,3438,3706,4689,5352,2520,6997,4386,3463,1960,5745,4626,5098,3673,956,1161,6999,5797,5757,212,4973,5306,1754,6093,6185,4857,3349,5651,4742,10151,8,1145,1748,8725,2095,64,3848,5939,3337,6147,4749,5181,3554,5378,5481,6037,4730,8012,4983,2222,6085,5212,6510,3631,1035,5978,1157,1594,6366,4696,5397,5973,6520,1260,7492,3791,4110,5305,7424,5399,1332,653,1139,3954,8407,3511,3712,7199,6507,5550,7498,7181,5046,2455,8611,8010,5234,5753,8802,3892,4058,6390,3306,6206,3392,5936,9213,2335,8748,959,289,6408,7120,2788,612,6259,5864,1224,8695,4729,3639,5869,5943,1005,7960,7038,2736,126,4214,4898,5680,4458,270,6351,6585,5486,4958,3630,6481,2245,5437,3730,3270,6160,1867,931,3443,5291,312,8069,5404,8045,3796,18,10097,1682,1021,6053,3919,5141,8130
4746 4746,4650,792,2358,3526,233,8637,4133,714,1349,2380,4352,4190,1590,4185,1875,1174,5740,2244,4596,2036,4196,1233,1023,2916,941,2023,4546,1092,1088,1835,909,6291,1649,1726,1803,1601,2324,2055,2321,2322,2326,2325,7556,1234,2319,12,1463,5939,162,5870,5867,1039,2053,4749,3554,1972,1969,4730,2365,4002,5000,1426,1817,1245,8672,1260,1920,5382,5703,2273,5513,1211,2006,4866,3511,2328,1002,3972,1664,5357,2272,1112,4137,5349,4915,4392,1710,600,973,2323,2393,555,5594,3846,3837,4129,5417,2097,4021,2297,2255,1967,905,656,7529,5854,5922,5923,5269,5869,4598,5167,5943,8202,2573,3703,9958,1472,4958,6337,7653,5694,1668,931,6442,1433,5291,736,2287,3788,579,1646,1102,1682,3098,2389,3583,10253,5161,1576,2275,1928,783,5849,1692,2047,2211,3955,1845,1965,4174,1600,7881,1860,5158,2039,6509,2288,1624,3273,1779,52,1350,326,253,4279,4029,8669,2038,7534,2199,3484,5606,30,6855,971,5881,2243,4112,1841,5434,4683,5436,4502,5016,2410,4941,1925,3536,7066,6068,10254,1015,979,2011,5175,4193,130,313
4745 4745,4163,3615,2941,4889,3259,4870,6243,7895,4329,6073,5256,1443,792,2369,3339,5681,3526,8270,4652,4708,233,2521,4997,3731,8637,4133,5268,4869,3369,7821,5400,6847,3567,1513,5188,3962,4208,6321,5290,5719,7012,5150,8738,8375,6632,1349,714,3048,4042,2076,5428,5947,5523,7435,2380,623,4203,7174,2508,3924,172,1852,1813,10197,6225,4636,8606,4570,5599,4352,4188,8821,1590,4190,6543,1875,6077,1872,3564,251,9331,5313,4574,5740,7724,2244,5551,2071,7001,8039,9411,2520,4196,7962,8216,5074,3463,4386,5987,572,1083,5584,96,8213,10092,3032,6350,10157,7874,4185,74,1233,4832,4973,2595,3530,8002,4435,4596,1023,941,385,4481,8038,4333,6997,2896,3836,1022,1092,2023,6421,6307,7505,8871,8904,1532,1835,5660,9268,475,909,1649,1643,1726,1448,4384,8195,1601,1803,1425,2055,2321,2325,2322,2326,2324,3931,2177,8129,1234,2319,12,7599,627,64,2095,6985,4465,945,3633,162,8097,1174,8189,5939,2053,1039,5375,2317,9064,1972,1969,3989,7977,6037,1926,4730,2365,8870,5579,7503,3787,2867,4002,3157,8012,4983,5000
4744 4744,6228,5278,5925,9105,3114,6959,4652,4669,9919,667,176,4839,1280,8738,8375,6632,2489,2480,3476,6186,9113,5439,6519,4656,5145,3760,6188,3930,4212,8606,5063,5408,5729,2511,8821,5531,4275,2694,2744,1239,3692,940,7826,7268,7606,4929,5966,5551,7001,3463,4386,8039,9411,7698,5473,9945,5745,96,6314,3007,7475,4626,9125,5797,6999,5757,1343,6394,5306,6185,6093,338,6997,8294,8038,7505,8871,7587,8904,4709,6658,1145,5373,6573,7477,1116,1138,1635,5756,6498,1234,6436,8129,2095,1028,636,3848,953,7975,8420,3337,6147,8546,5848,3989,5798,3774,6723,1926,6233,4002,4979,6266,8012,7847,5579,8870,4983,7503,8793,2222,1643,5341,6085,6710,1093,8901,5098,8522,5965,8875,6510,3929,1035,4762,3791,256,5305,1345,1750,3747,5969,6481,1002,3511,8407,3972,8370,4166,3712,7199,8849,5046,9094,7181,8611,5234,9410,1324,7245,8010,5753,8802,7876,408,5800,3306,3392,5870,289,9213,959,6123,2335,5594,3358,7120,8267,3983,3265,5864,6245,612,7447,8695,5834,1967,4729,4817,297,5854,5922,5923,5869,8869,6024,7960,1005,7804
5869 5869,6141,3526,667,4839,6365,6294,6560,8637,4133,3476,4656,6519,5439,6314,5145,6999,4212,4781,5408,6565,3580,4190,2694,2744,3692,940,6286,5796,5966,7001,4386,3463,4196,5745,4626,4185,5797,5757,1343,5306,4596,6185,6093,2916,6997,6510,6421,6307,1145,7477,1116,6498,5993,1234,6436,2095,6330,3848,7556,953,3337,5939,6147,5375,5848,3989,5798,3774,6723,5513,8012,4002,4983,2222,6085,5965,5098,8672,1035,6366,6561,6520,5703,126,5305,256,3747,1345,6481,3511,8407,1002,3712,7199,5437,6329,3972,6278,5263,5746,7181,5046,8611,8010,5234,1324,8802,5753,408,7465,3796,8146,5800,3306,3392,4915,5870,5936,2335,959,6827,7120,10253,612,6408,5417,4021,6245,5864,8695,5834,4729,5269,4598,5854,5922,5923,8202,7424,3703,5680,6351,6283,4958,5943,1867,3443,8069,312,5291,5404,8045,3624,1016,3728,722,5349,4692,5211,5849,4136,270,5527,6064,8104,2784,6385,1614,1739,5158,4746,6227,6130,5431,4306,2106,1663,313,5810,2456,2573,5192,4029,1481,6276,4279,7452,6089,6880,5307,6349,4202,857,5606,6213,6789,6855,4112,5434
5868 5868,2386,5587,2967,7895,6141,1009,3526,667,5082,5947,7435,6365,6560,6294,106,672,3861,2302,260,8637,4133,3476,5726,5914,4781,5599,6565,3580,4190,2694,4185,2744,7928,7873,251,1872,3564,6286,5796,7724,5966,6866,7001,4534,7832,4196,5373,2131,3452,7874,2907,1343,4596,2916,6421,6342,6307,5808,7477,1116,1002,6498,4384,3972,1234,5993,6436,2177,137,6330,7556,7764,4465,953,7759,256,5939,6147,5375,5848,3989,7977,5798,5753,5481,3774,6723,6233,7259,3791,7649,4002,2132,5965,8672,6589,6561,5703,3747,3634,1345,5867,6283,5513,6278,6329,5263,1324,7693,408,7465,5800,227,4915,42,5445,5870,7741,5936,6083,264,2335,10253,5417,4021,6408,6245,5864,7487,5834,5269,7830,4598,297,5158,6024,3624,5854,5922,5923,5869,8202,1354,3703,7571,9490,6149,2573,2063,1421,7827,2011,5943,7653,7862,5746,6504,5291,7865,4145,2468,3728,6827,722,4393,5349,5161,4692,5167,4136,273,5849,2784,6385,1614,1739,4746,4460,6227,8006,4396,6509,313,2106,6130,1663,5431,5810,2456,5767,4029,4279,6576,6880,7771,6089,857,5606,4921
